numero_linha,nome_linha,url_linha,sentido,ordem_parada,nome_parada
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,1,Ponto Final - Ponta Negra
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,2,"Rua Simões Luís Da Costa, 36"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,3,"Rua São Pedro Apóstolo, 9"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,4,Estrada Sampaio Corrêa-Jaconé
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,5,"Rj-118, 800"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,6,Valle Santa Fé
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,7,Rio Hills
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,8,"Rj-118, 10"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,9,"Estrada Do Bananal, 15"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,10,"Rj-118, 7"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,11,"Estrada Sampaio Corrêa-Jaconé, 80"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,12,"Rj-118, 70"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,13,"Rj-118, 40"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,14,"Estrada Sampaio Corrêa-Jaconé, 24"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,15,"Estrada Sampaio Corrêa-Jaconé, 20"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,16,"Estrada Sampaio Corrêa-Jaconé, 12"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,17,"Rj-118, 5"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,18,"Rj-118, 97"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,19,"Estrada Sampaio Corrêa-Jaconé, 235"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,20,Rodovia Amaral Peixoto | Entrada De Ponta Negra
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,21,"Rua A Dois Lot Vale Figueiras, 4"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,22,"Rua Sessenta E Seis, 35"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,23,"Rodovia Amaral Peixoto, 37"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,24,"Rua Cinquenta E Sete Lot Balneario Bam, 20"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,25,Rod. Amaral Peixoto
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,26,"Rodovia Amaral Peixoto, 2"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,27,Rj 106
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,28,Rodovia Amaral Peixoto | Entrada De Bambuí
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,29,"Rodovia Amaral Peixoto, 215"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,30,"Rodovia Ernani Do Amaral Peixoto, 6"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,31,"Rodovia Amaral Peixoto, 394"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,32,"Rodovia Amaral Peixoto, 129"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,33,Acesso Para Rj-114
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,34,"Avenida Roberto Silveira, 2159"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,35,"Avenida Roberto Silveira, 1801-1935"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,36,"Avenida Roberto Silveira, 1441"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,37,"Avenida Roberto Silveira, 1047-1111"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,38,"Avenida Roberto Silveira, 455"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,39,Rodoviária Do Povo De Maricá
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,1,Ponto Final - Ponta Negra
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,2,"Rua Simões Luís Da Costa, 36"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,3,"Rua São Pedro Apóstolo, 9"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,4,Estrada Sampaio Corrêa-Jaconé
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,5,"Rj-118, 800"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,6,Valle Santa Fé
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,7,Rio Hills
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,8,"Rj-118, 10"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,9,"Estrada Do Bananal, 15"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,10,"Rj-118, 7"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,11,"Estrada Sampaio Corrêa-Jaconé, 80"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,12,"Rj-118, 70"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,13,"Rj-118, 40"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,14,"Estrada Sampaio Corrêa-Jaconé, 24"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,15,"Estrada Sampaio Corrêa-Jaconé, 20"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,16,"Estrada Sampaio Corrêa-Jaconé, 12"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,17,"Rj-118, 5"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,18,"Rj-118, 97"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,19,"Estrada Sampaio Corrêa-Jaconé, 235"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,20,Rodovia Amaral Peixoto
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,21,Rodovia Amaral Peixoto | Entrada De Ponta Negra
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,22,"Rua A Dois Lot Vale Figueiras, 4"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,23,"Rua Sessenta E Seis, 35"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,24,"Rodovia Amaral Peixoto, 37"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,25,"Rua Cinquenta E Sete Lot Balneario Bam, 20"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,26,Rod. Amaral Peixoto
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,27,"Rodovia Amaral Peixoto, 2"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,28,Rj 106
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,29,Rodovia Amaral Peixoto | Entrada De Bambuí
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,30,"Rodovia Amaral Peixoto, 215"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,31,"Rodovia Ernani Do Amaral Peixoto, 6"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,32,"Rodovia Amaral Peixoto, 394"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,33,"Rodovia Amaral Peixoto, 129"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,34,Acesso Para Rj-114
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,35,"Avenida Roberto Silveira, 2159"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,36,"Avenida Roberto Silveira, 1801-1935"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,37,"Avenida Roberto Silveira, 1441"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,38,"Avenida Roberto Silveira, 1047-1111"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,39,"Avenida Roberto Silveira, 455"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,40,Rodoviária Do Povo De Maricá
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,1,Ponto Final - Ponta Negra (E02)
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,2,"Rua Cento E Sessenta Lot Pr Lagoas, 18"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,3,"Avenida Central Bamc, 143"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,4,"Rua Cento E Cinqüenta E Três, 11"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,5,"Avenida Central Bamc, 12"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,6,"Rua Cento E Quarenta E Cinco, 145"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,7,"Rua Cento E Quarenta Lot Pr Lagoas, 13"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,8,"Rua Beira Lagoa, 196"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,9,"Rua Beira Lagoa, 6"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,10,"Rua Cento E Vinte E Seis Lot Pr Lagoas, 19"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,11,Avenida Beira Lagoa
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,12,Rua Cento E Sete (Estádio Municipal João Saldanha)
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,13,Ponto Final - Bambuí
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,14,"Avenida Contorno Lto Balneario Bambui, 85"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,15,"Rua Onze Lto Marinelandia, 3"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,16,"Rua Onze Lto Marinelandia, 12"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,17,"Rua Cento E Seis Lot Pr Lagoas, 10 (Estádio Municipal João Saldanha)"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,18,"Rua Noventa E Nove Lot Pr Lagoas, 3"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,19,"Rua Noventa E Nove, 346"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,20,"Estrada Antônio Callado, 467"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,21,"Avenida Beira Lagoa, 20"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,22,"Avenida Beira Lagoa, 9"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,23,"Estrada Beira Da Lagoa, 2"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,24,"Estrada Beira Da Lagoa, 4"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,25,"Rua Cinquenta E Um, 57"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,26,Avenida Reginaldo Zeidan 10988-11046
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,27,"Rua Trinta E Cinco Ac Av Central, 0"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,28,Praça De Guaratiba
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,29,"Rua Seis Lot Jd Guaratiba, 1"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,30,"Avenida Beira Lagoa, 1"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,31,"Estrada Beira Da Lagoa, 39"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,32,"Rua Treze, 40"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,33,"Rua Dez, 368"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,34,"Rua Sara Gomes Temporão, 317"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,35,"Rua Joao Saldanha, 0"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,36,"Rua Um, 394"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,37,Rua João Saldanha
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,38,Lagoa Do Boqueirão (Sentido Maricá)
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,39,"Rj-114, 2376"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,40,"Avenida Prefeito Ivan Mundim, 25"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,41,"Rua Joao Joaquim Da Costa, 1"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,42,"Avenida Prefeito Ivan Mundin, 902"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,43,"Avenida Prefeito Ivan Mundim, 715"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,44,"Avenida Prefeito Ivan Mundin, 277"
E02,Centro - Ponta Negra (Via Cordeirinho),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e02-Rio_de_Janeiro-322-1036555-13717939-0,Centro,45,"Rua Clímaco Pereira, 33"
