numero_linha,nome_linha,url_linha,sentido,ordem_parada,latitude,longitude,endereco_geocodificado
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,40,-22.9150762,-42.9509802,"Av. Carlos Mariguella, 300a - Itaupuaçu, Maricá - RJ, 24942-395, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,41,-22.912868,-42.9486858,"Av. Carlos Mariguella, 1418 - Itaupuaçu, Maricá - RJ, 24942-395, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,42,-22.9108602,-42.9444824,"Av. Carlos Mariguella, 1190 - Itaupuaçu, Maricá - RJ, 24900-010, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,43,-22.9013652,-42.9394726,"Avenida Gilberto de Carvalho, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,44,-22.9013652,-42.9394726,"Avenida Gilberto de Carvalho, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,45,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,46,-22.9082861,-42.93580559999999,"Rod. Amaral Peixoto, 95 - Itaocaia Valley, Maricá - RJ, 24942-395, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,47,-22.9120981,-42.9337685,"Rod. Amaral Peixoto, 222 - 15 - Inoã, Maricá - RJ, 24942-395, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,48,-22.9151019,-42.9315223,"RJ-106 - Inoã, Maricá - RJ, 24900-000, Brazil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,49,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,50,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E21,Inoã - Recanto (Via Itaocaia),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e21-Rio_de_Janeiro-322-1036555-43179872-0,Inoã,51,-22.9008428,-42.93906579999999,"R. B, 432 - Inoã, Maricá - RJ, 24944-204, Brazil"
E22,Inoã - Cassorotiba,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e22-Rio_de_Janeiro-322-1036555-43179873-0,Cassorotiba,1,-22.9008428,-42.93906579999999,"R. B, 432 - Inoã, Maricá - RJ, 24944-204, Brazil"
E22,Inoã - Cassorotiba,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e22-Rio_de_Janeiro-322-1036555-43179873-0,Cassorotiba,2,-22.9031074,-42.9374958,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E22,Inoã - Cassorotiba,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e22-Rio_de_Janeiro-322-1036555-43179873-0,Cassorotiba,3,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E22,Inoã - Cassorotiba,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e22-Rio_de_Janeiro-322-1036555-43179873-0,Cassorotiba,4,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E22,Inoã - Cassorotiba,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e22-Rio_de_Janeiro-322-1036555-43179873-0,Cassorotiba,6,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,1,-22.9008428,-42.93906579999999,"R. B, 432 - Inoã, Maricá - RJ, 24944-204, Brazil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,11,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,12,-22.9566767,-42.956293,"Itaipuaçu, Maricá - State of Rio de Janeiro, Brazil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,13,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,14,-22.9082861,-42.93580559999999,"Rod. Amaral Peixoto, 95 - Itaocaia Valley, Maricá - RJ, 24942-395, Brazil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,15,-22.9120981,-42.9337685,"Rod. Amaral Peixoto, 222 - 15 - Inoã, Maricá - RJ, 24942-395, Brazil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,16,-22.9151019,-42.9315223,"RJ-106 - Inoã, Maricá - RJ, 24900-000, Brazil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,17,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,18,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E23,Inoã - Santa Paula,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e23-Rio_de_Janeiro-322-1036555-43179874-0,Inoã,19,-22.9008428,-42.93906579999999,"R. B, 432 - Inoã, Maricá - RJ, 24944-204, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,1,-22.9151019,-42.9315223,"RJ-106 - Inoã, Maricá - RJ, 24900-000, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,2,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,3,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,4,-22.9290999,-42.923633,"Rod. Amaral Peixoto, 27 - Inoã, Maricá - RJ, 24942-970, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,5,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,6,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,7,-22.93614,-42.9064002,"Rod. Amaral Peixoto, 2704 - Itaipuaçu, Maricá - RJ, 24942-395, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,9,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,10,-22.9335307,-42.8932428,"Rua Euripedes Rangel, São José do Imbassaí, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24931-605, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,11,-22.9362549,-42.89270610000001,"R. Eurípedes Rangel de Figueiredo, 7 - São José de Imbassai, Maricá - RJ, 24931-835, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,12,-22.9367828,-42.892835,"R. C Lto Mutirao, 4 - São José de Imbassai, Maricá - RJ, 24931-585, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,13,-22.9387204,-42.892136,"Alameda Gravata, São José do Imbassaí, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24931-185, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,14,-22.9380336,-42.8897179,"R. 12 de Julho, 10 - São José de Imbassai, Maricá - RJ, 24931-730, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,15,-22.9211849,-42.925806,"Estrada Velha de Maricá, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-180, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,16,-22.9211849,-42.925806,"Estrada Velha de Maricá, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-180, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,19,-22.9211849,-42.925806,"Estrada Velha de Maricá, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-180, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,20,-22.9211849,-42.925806,"Estrada Velha de Maricá, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-180, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,21,-22.9344622,-42.8752874,"Rua Cassiporé, São José do Imbassaí, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24931-000, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,22,-22.9211849,-42.925806,"Estrada Velha de Maricá, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-180, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,23,-22.9338558,-42.8709789,"Avenida Guarujá, São José do Imbassaí, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24931-000, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,24,-22.9317331,-42.8756577,"R. Araguari Vilar Marica, 2 - São José de Imbassai, Maricá - RJ, 24931-080, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,25,-22.9331039,-42.8753023,"Av. Guarujá, 16 - São José de Imbassai, Maricá - RJ, 24931-100, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,29,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,30,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,31,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,33,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,34,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,35,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,56,-22.9333563,-42.8875976,"Condomínio Residencial Green Park II - Rod. Amaral Peixoto, 1 - Centro, Maricá - RJ, 24942-395, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,58,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,59,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,60,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,61,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,62,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,63,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,64,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,66,-22.926997,-42.8700445,"Rod. Amaral Peixoto, 9 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,67,-22.9315679,-42.8799916,"Rod. Amaral Peixoto, Km 22 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,68,-22.9315679,-42.8799916,"Rod. Amaral Peixoto, Km 22 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,69,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,70,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E24,Inoã - Centro (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e24-Rio_de_Janeiro-322-1036555-73762637-0,Inoã ↔ Centro,71,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
