numero_linha,nome_linha,url_linha,sentido,ordem_parada,nome_parada,latitude,longitude,endereco_geocodificado
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,1,Ponto Final - Ponta Negra,-22.9035347,-42.7271587,"Ponta Negra, RJ, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,2,"Rua Simões Luís Da Costa, 36",-22.9523353,-42.6968113,"R. Simões Luís da Costa, 36 - Ponta Negra, Maricá - RJ, 24900-000, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,3,"Rua São Pedro Apóstolo, 9",-22.9470374,-42.6977727,"Rua São Pedro Apóstolo, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24922-295, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,4,Estrada Sampaio Corrêa-Jaconé,-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,5,"Rj-118, 800",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,6,Valle Santa Fé,-22.9108428,-42.8231121,"R. Santa Fé - Maricá, RJ, 24913-725, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,7,Rio Hills,-22.9160994,-42.819192,"Maricá, State of Rio de Janeiro, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,8,"Rj-118, 10",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,9,"Estrada Do Bananal, 15",-22.9253832,-42.7082057,"Estrada do Bananal, Bananal, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24922-470, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,10,"Rj-118, 7",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,11,"Estrada Sampaio Corrêa-Jaconé, 80",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,12,"Rj-118, 70",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,13,"Rj-118, 40",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,14,"Estrada Sampaio Corrêa-Jaconé, 24",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,15,"Estrada Sampaio Corrêa-Jaconé, 20",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,16,"Estrada Sampaio Corrêa-Jaconé, 12",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,17,"Rj-118, 5",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,18,"Rj-118, 97",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,19,"Estrada Sampaio Corrêa-Jaconé, 235",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,20,Rodovia Amaral Peixoto | Entrada De Ponta Negra,-22.9034788,-42.7227704,"RJ-106 - Ponta Negra, RJ, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,21,"Rua A Dois Lot Vale Figueiras, 4",-22.902993,-42.713718,"R. A Dois Lot Vale Figueiras, 4 - Manoel Ribeiro, Maricá - RJ, 24927-320, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,22,"Rua Sessenta E Seis, 35",-22.9371059,-42.6525795,"Rua Sessenta E Seis, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,23,"Rodovia Amaral Peixoto, 37",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,24,"Rua Cinquenta E Sete Lot Balneario Bam, 20",-22.9582329,-42.9496116,"R. Cinqüenta e Sete - Inoã, Maricá - RJ, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,25,Rod. Amaral Peixoto,-22.9360535,-42.9057744,"Km 19 Rod. Amaral Peixoto, Rodovia Amaral Peixoto, Cajueiros, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24931-605, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,26,"Rodovia Amaral Peixoto, 2",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,27,Rj 106,-22.9063802,-42.9359923,"Rodovia Amaral Peixoto, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-255, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,28,Rodovia Amaral Peixoto | Entrada De Bambuí,-20.0170955,-45.9795138,"Bambuí, State of Minas Gerais, 38900-000, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,29,"Rodovia Amaral Peixoto, 215",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,30,"Rodovia Ernani Do Amaral Peixoto, 6",-22.9331154,-42.88908900000001,"Rod. Amaral Peixoto, 6 - São José de Imbassai, Maricá - RJ, 24931-000, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,31,"Rodovia Amaral Peixoto, 394",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,32,"Rodovia Amaral Peixoto, 129",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,33,Acesso Para Rj-114,-22.9316572,-42.7962744,"Acesso para Rua do Catete, Jacaroá, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24902-760, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,34,"Avenida Roberto Silveira, 2159",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,35,"Avenida Roberto Silveira, 1801-1935",-22.9097155,-42.80441030000001,"Av. Roberto Silveira, 1801 - Camburi, Maricá - RJ, 24900-000, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,36,"Avenida Roberto Silveira, 1441",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,37,"Avenida Roberto Silveira, 1047-1111",-22.9153738,-42.8078513,"Av. Roberto Silveira, 1047 - Camburi, Maricá - RJ, 24900-000, Brazil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,38,"Avenida Roberto Silveira, 455",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E01,Centro - Ponta Negra (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01-Rio_de_Janeiro-322-1036555-13717938-0,Centro,39,Rodoviária Do Povo De Maricá,-22.9164728,-42.8153556,"Rodoviária do Povo de Maricá, Avenida Roberto Silveira, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,1,Ponto Final - Ponta Negra,-22.9035347,-42.7271587,"Ponta Negra, RJ, Brazil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,2,"Rua Simões Luís Da Costa, 36",-22.9523353,-42.6968113,"R. Simões Luís da Costa, 36 - Ponta Negra, Maricá - RJ, 24900-000, Brazil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,3,"Rua São Pedro Apóstolo, 9",-22.9470374,-42.6977727,"Rua São Pedro Apóstolo, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24922-295, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,4,Estrada Sampaio Corrêa-Jaconé,-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,5,"Rj-118, 800",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,6,Valle Santa Fé,-22.9108428,-42.8231121,"R. Santa Fé - Maricá, RJ, 24913-725, Brazil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,7,Rio Hills,-22.9160994,-42.819192,"Maricá, State of Rio de Janeiro, Brazil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,8,"Rj-118, 10",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,9,"Estrada Do Bananal, 15",-22.9253832,-42.7082057,"Estrada do Bananal, Bananal, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24922-470, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,10,"Rj-118, 7",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,11,"Estrada Sampaio Corrêa-Jaconé, 80",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,12,"Rj-118, 70",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,13,"Rj-118, 40",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,14,"Estrada Sampaio Corrêa-Jaconé, 24",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,15,"Estrada Sampaio Corrêa-Jaconé, 20",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,16,"Estrada Sampaio Corrêa-Jaconé, 12",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,17,"Rj-118, 5",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,18,"Rj-118, 97",-22.9368714,-42.6749197,"RJ-102;RJ-118, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,19,"Estrada Sampaio Corrêa-Jaconé, 235",-22.9157881,-42.6394415,"Rodovia Beth Carvalho, Jaconé, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24914-320, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,20,Rodovia Amaral Peixoto,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,21,Rodovia Amaral Peixoto | Entrada De Ponta Negra,-22.9034788,-42.7227704,"RJ-106 - Ponta Negra, RJ, Brazil"
E01A,Centro - Ponta Negra (Via Vale da Figueira),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e01a-Rio_de_Janeiro-322-1036555-139031889-0,Centro,22,"Rua A Dois Lot Vale Figueiras, 4",-22.902993,-42.713718,"R. A Dois Lot Vale Figueiras, 4 - Manoel Ribeiro, Maricá - RJ, 24927-320, Brazil"
